,PGM_SYS_ACRNMS,PERMIT_TYPE,PERMID_ID,PRIMARY_NAME,LATITUDE83,LONGITUDE83,HUC_CODE,FRS_FACILITY_DETAIL_REPORT_URL
44737,NPDES:ORR117249,NPDES,ORR117249,PCC SWC,45.56753,-122.56576,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070627586
44758,NPDES:ORR103305,NPDES,ORR103305,PDOT - DEPARTMENT OF TRANSPORTATION,45.5295,-122.5589,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069558972
44760,NPDES:ORR10F327,NPDES,ORR10F327,PDX AIRPORT SURFACE SURVEILLANCE CAPABILITIES,45.5886,-122.5969,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070266758
44761,NPDES:ORR328089,NPDES,ORR328089,PDX BATCH PLANT,45.5977,-122.6161,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069572689
44763,NPDES:ORR10D450,NPDES,ORR10D450,PDX LOGISTICS CENTER,45.57003,-122.56719,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069561245
44765,NPDES:ORR10E580,NPDES,ORR10E580,PDX TRAVEL CENTER,45.57878,-122.57317,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069567686
44766,NPDES:ORR10E770,NPDES,ORR10E770,PDX WEST LOGISTICS CENTER PHASE 1,45.6006,-122.64069,17080001,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228312
44768,NPDES:ORR10E464,NPDES,ORR10E464,PEACH TREE MEADOWS,45.464,-122.498,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069587762
44980,NPDES:ORR116005,NPDES,ORR116005,PETERSON CAT,45.57136,-122.61861,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069571779
45241,NPDES:ORR202300,NPDES,ORR202300,PIONEER TRAILER AND FABRICATION,45.5778,-122.63338,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069598304
45291,NPDES:ORR10F290,NPDES,ORR10F290,PLEASANT EAGLE HOMES,45.47899,-122.52357,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070265702
45354,NPDES:ORR10D715,NPDES,ORR10D715,POLYGON @ BETHANY CREEK FALLS,45.5676,-122.83048,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069572466
45355,NPDES:ORR10E445,NPDES,ORR10E445,POLYGON AT BETHANY CREEK FALLS NO 4,45.5725,-122.8301,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069591739
45356,NPDES:ORR10E043,NPDES,ORR10E043,POLYGON AT BETHANY CREEK FALLS NO. 3,45.56711,-122.8327,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069561593
45443,NPDES:ORR807288,NPDES,ORR807288,PORTLAND BULK TERMINAL 5,45.63421,-122.77115,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069570440
45468,NPDES:ORR240191,NPDES,ORR240191,PORTLAND CONTAINER,45.53471,-122.46616,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069586898
45498,NPDES:ORR127229,NPDES,ORR127229,PORTLAND FRENCH BAKERY,45.63028,-122.7452,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069589092
45527,NPDES:ORR602285,NPDES,ORR602285,PORTLAND IMPORT AUTO PARTS,45.55803,-122.52685,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069586068
45558,NPDES:ORR10F355,NPDES,ORR10F355,PORTLAND PORTAL INDUSTRIAL CENTER PHASE II,45.544667,-122.497576,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070265463
45574,NPDES:ORR603487,NPDES,ORR603487,PORTLAND SOUTH PICK N PULL,45.47619,-122.54938,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069589029
45586,NPDES:ORR10E006,NPDES,ORR10E006,PORTLAND TERMINAL WHITE POTASH EXPANSION PROJECT,45.63421,-122.77115,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067583797
45735,NPDES:ORR10F113,NPDES,ORR10F113,PRESS BLOCKS FULL BLOCK,45.52043,-122.68939,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231776
45794,NPDES:ORR10E517,NPDES,ORR10E517,PROLINE TRUCKING,45.61594,-122.77288,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069587771
45795,NPDES:ORR10F659,NPDES,ORR10F659,PROLOGIS PDX23,45.55651,-122.50022,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070628321
45995,NPDES:ORR10F220,NPDES,ORR10F220,RALEIGH SLABTOWN,45.5341,-122.69737,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229807
46141,NPDES:ORR807297,NPDES,ORR807297,RECOLOGY PORTLAND,45.62017,-122.77316,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069576266
46176,NPDES:ORR10F176,NPDES,ORR10F176,REED COLLEGE RESIDENCE HALL,45.479174,-122.630488,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228959
46299,NPDES:ORR10E995,NPDES,ORR10E995,RENAISSANCE AT SOUTH TABOR,45.49748,-122.6004,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229628
46648,NPDES:ORR10F195,NPDES,ORR10F195,"RIDGELINE BETHANY CREEK FALLS 7 & 8, PHASE 1",45.58106,-122.84065,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228513
46761,NPDES:ORR10E960,NPDES,ORR10E960,RIVERGATE PHASE V,45.6331,-122.7688,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070229663
46763,NPDES:ORR600399,NPDES,ORR600399,RIVERGATE SCRAP METALS,45.61124,-122.76159,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069574348
46764,NPDES:ORR10F363,NPDES,ORR10F363,RIVERGATE STORAGE FACILITY,45.62456,-122.78012,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070265128
46772,NPDES:ORU000002,NPDES,ORU000002,RIVERWOOD MOBILE HOME PARK,NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011006044
47373,NPDES:ORR127214,NPDES,ORR127214,S & H RECYCLING,45.58512,-122.68395,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069581624
47590,NPDES:ORR800060,NPDES,ORR800060,SAVAGE SERVICES CORP.,45.555964,-122.693131,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069563859
47951,NPDES:ORR127250,NPDES,ORR127250,SDS CO.,45.57113,-122.70335,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070226743
47952,NPDES:ORR10E072,NPDES,ORR10E072,SE 143RD AVENUE APARTMENTS,45.5221,-122.5161,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069603307
47953,NPDES:ORR10F722,NPDES,ORR10F722,SE 143RD AVENUE APARTMENTS,45.52061,-122.51582,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070627406
47954,NPDES:ORR10E513,NPDES,ORR10E513,SE 146TH AVENUE APARTMENTS,45.5212,-122.5139,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069597412
47955,NPDES:ORR10E688,NPDES,ORR10E688,SE 146TH AVENUE APARTMENTS (EAST),45.52181,-122.51322,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048335
48042,NPDES:ORR10E738,NPDES,ORR10E738,SELLWOOD MIXED USE,45.47267,-122.64862,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048377
48513,NPDES:ORR117246,NPDES,ORR117246,SKUTT CERAMIC PRODUCTS,45.45601,-122.5983,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070504362
48805,NPDES:ORR107217,NPDES,ORR107217,SOUTH WATERFRONT,45.4971,-122.6689,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069591819
48827,NPDES:ORR10E676,NPDES,ORR10E676,SOUTHSHORE BUSINESS CENTER,45.55428,-122.48074,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048324
48968,NPDES:ORR10E328,NPDES,ORR10E328,ST FRANCIS PARK APARTMENTS,45.52,-122.6536,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069572386
49080,NPDES:ORR706050,NPDES,ORR706050,STAR OIL CO.,45.59596,-122.66338,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069599731
49091,NPDES:ORR10E823,NPDES,ORR10E823,STARK ST APARTMENTS,45.519065,-122.533275,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070230716
49354,NPDES:ORR10E086,NPDES,ORR10E086,STORQUEST PORTLAND,45.4851,-122.7211,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069583668
49457,NPDES:ORR10E926,NPDES,ORR10E926,SULLIVAN'S GULCH GROUP MULTI-FAMILY DEVELOPMENT,45.53145,-122.64549,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070232250
49521,NPDES:ORR10E396,NPDES,ORR10E396,SUNSHINE PORTLAND APARTMENTS,45.49672,-122.63555,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069587744
49564,NPDES:ORR607196,NPDES,ORR607196,SUTTLE ROAD RECOVERY FACILITY,45.61384,-122.70891,17080001,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069590491
49643,NPDES:ORR10E565,NPDES,ORR10E565,SYLVAN HIGHLANDS PHASE III,45.50863,-122.742787,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069596299
49654,NPDES:ORR10E690,NPDES,ORR10E690,T 6 FINSIHED VEHICLE EXPANSION,45.6366,-122.7586,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048337
49664,NPDES:ORR10E285,NPDES,ORR10E285,TABOR RESERVOIR ADJUSTMENTS,45.5119,-122.5844,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069586193
49793,NPDES:ORR127167,NPDES,ORR127167,TEC EQUIPMENT,45.598412,-122.671986,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069602549
49805,NPDES:ORR127261,NPDES,ORR127261,TEENY FOODS,45.54681,-122.48922,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070628174
49822,NPDES:ORR127240,NPDES,ORR127240,TEMCO,45.53686,-122.67565,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070226761
49837,NPDES:ORR127228,NPDES,ORR127228,TERMINAL TRANSFER INC.,45.63637,-122.76796,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069602772
49910,NPDES:ORR10E262,NPDES,ORR10E262,THE CHENG PROPERTY,45.5721,-122.8407,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069596146
49925,NPDES:ORR10B545,NPDES,ORR10B545,THE LANDING AT MACADAM,45.4943,-122.6702,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069582794
49926,NPDES:ORR10E645,NPDES,ORR10E645,THE LANES APARTMENTS,45.56702,-122.68229,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048300
49940,NPDES:ORR202320,NPDES,ORR202320,THE WESTERN GROUP - OREGON,45.55186,-122.72707,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069586950
49955,NPDES:ORR208050,NPDES,ORR208050,"THERMAL MODIFICATIONS TECHNOLOGIES, INC",45.54211,-122.69532,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069560549
50024,NPDES:ORR10E599,NPDES,ORR10E599,THOMPSON WOODS PHASES 1 - 3,45.54893,-122.80435,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069606947
50070,NPDES:ORR116020,NPDES,ORR116020,THOMSON EQUIPMENT CO.,45.57434,-122.62041,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110060817683
50094,NPDES:ORR117240,NPDES,ORR117240,THORTEX,45.55468,-122.50755,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070228418
50125,NPDES:ORG870063,NPDES,ORG870063,TILLAMOOK COUNTY SOIL AND WATER CONSERVATION DISTRICT,45.5081,-122.6817,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069581456
50137,NPDES:ORR10F416,NPDES,ORR10F416,TIMBERLINE BIKE PARK,45.56965,-122.66136,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070266393
50261,NPDES:ORR10E075,NPDES,ORR10E075,TOUCHMARK HEIGHTS IN THE WEST HILLS PHASE 2-A,45.51311,-122.76093,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069575588
50276,NPDES:ORR807245,NPDES,ORR807245,TOYOTA,45.605342,-122.765683,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069572224
50281,NPDES:ORR10F762,NPDES,ORR10F762,TPI LISAH,45.5854,-122.6903,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070624792
50362,NPDES:ORR607205,NPDES,ORR607205,TRIAD MACHINERY,45.5551,-122.47636,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070232472
50375,NPDES:ORR227205,NPDES,ORR227205,TRILLIUM LUMBER CO.,45.58896,-122.68691,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069574320
50380,NPDES:ORR10E843,NPDES,ORR10E843,TRIMET POWELL LIFT PROJECT,45.4944,-122.5516,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070231775
50396,NPDES:ORR10F475,NPDES,ORR10F475,TROJAN STORAGE OF PORTLAND,45.55915,-122.5804,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070505379
50434,NPDES:ORR10F402,NPDES,ORR10F402,TRYON CREEK AT BOONES FERRY ROAD CULVERT REPLACEMENT,45.447,-122.687,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070263191
50449,NPDES:ORR127243,NPDES,ORR127243,TUBE SERVICE CO.,45.57043,-122.71307,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070232286
50640,NPDES:ORR807332,NPDES,ORR807332,UNITED SALAD - DELIVERY TRUCK YARD,45.57583,-122.63336,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070624936
50641,NPDES:ORR103269,NPDES,ORR103269,UNITED SALAD CO/DUCK DELIVERY,45.58303,-122.633,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069602585
50697,NPDES:ORR803294,NPDES,ORR803294,"UPS GROUND FREIGHT, INC.",45.5597,-122.54119,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069580242
50755,NPDES:ORR200342,NPDES,ORR200342,"USACOE - US GOVERNMENT MOORINGS; ST. HELENS ROAD, PORTLAND",45.58223,-122.76662,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069578996
50760,NPDES:ORR10A014,NPDES,ORR10A014,USCOE - STATEWIDE GEN12CA,42.1844,-122.7218,17100308,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069598180
50784,NPDES:ORR103594,NPDES,ORR103594,USFHA - STATEWIDE CONSTRUCTION STORMWATER (NWR FILE),45.5081,-122.6817,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069569844
50785,NPDES:ORR101634,NPDES,ORR101634,USFS - STATEWIDE RECREATION CONSTRUCTION STORMWATER (NWR FILE),45.508,-122.6816,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069569791
50982,NPDES:ORR10E667,NPDES,ORR10E667,VAUGHN STREET SELF STORAGE,45.53701,-122.69318,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048318
51435,NPDES:ORG870006,NPDES,ORG870006,WASHINGTON COUNTY,45.5081,-122.6817,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069596084
51446,NPDES:ORR10E431,NPDES,ORR10E431,WASHINGTON PARK RESERVOIR IMPROVEMENTS PROJECT,45.51858,-122.70033,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069589948
51458,NPDES:ORR10E717,NPDES,ORR10E717,WASTE CONNECTION,45.5634,-122.55065,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048359
51471,NPDES:ORR10E259,NPDES,ORR10E259,WATER ENVIROMENT SERVICES,45.5081,-122.6817,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069584168
51750,NPDES:ORR10D728,NPDES,ORR10D728,WEST HAVEN ESTATES,45.51386,-122.77506,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067586437
51826,NPDES:ORR10E440,NPDES,ORR10E440,WESTRIDGE ESTATES,45.54561,-122.7694,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069574516
51997,NPDES:ORR602299,NPDES,ORR602299,WILKINS TRUCKING CO.,45.58953,-122.677742,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069559686
52014,NPDES:ORR10E137,NPDES,ORR10E137,WILLAMETTE BLVD STUDENT HOUSING,45.576328,-122.729623,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069471093
52017,NPDES:ORR10E273,NPDES,ORR10E273,WILLAMETTE COVE,45.58202,-122.74399,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067187163
52021,NPDES:ORR10F242,NPDES,ORR10F242,WILLAMETTE NATIONAL CEMETARY GRAVESITE EXPANSION & CEMETARY IMPROVEMENTS,45.45966,-122.54317,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070230439
52028,NPDES:ORR10F039,NPDES,ORR10F039,WILLAMETTE VIEW - RIVERVIEW DINING HALL,45.43033,-122.64327,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070227016
52043,NPDES:ORR10F342,NPDES,ORR10F342,WILLIAM WALKER ELEMENTARY SCHOOL,45.50071,-122.79817,17090010,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070263431
52452,NPDES:ORR109194,NPDES,ORR109194,YACHT HARBOR,45.60427,-122.6617,17080001,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069603334
52466,NPDES:OR0040533,NPDES,OR0040533,"YARDS AT UNION STATION, THE",45.517389,-122.672583,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110054916007
52494,NPDES:ORR10E706,NPDES,ORR10E706,YETT PROPERTY,45.55918,-122.584542,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070048351
52511,NPDES:ORR10F145,NPDES,ORR10F145,YORK PROPERTY SITE STABILIZATION,45.58977,-122.69714,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070230281
52520,NPDES:ORR123587,NPDES,ORR123587,YOSHIDA FOODS INTERNATIONAL,45.57463,-122.57483,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069603254
52577,NPDES:ORR803296,NPDES,ORR803296,YRC INC. - N CUTTER CIRCLE,45.57253,-122.70897,17090012,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069557688
52703,NPDES:ORU000289,NPDES,ORU000289,HAWTHORNE RIDGE-PORTLAND LLC,NA,NA,NA,https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110011004108
